Type,Date,Open,High,Low,Close,Adj Close,Volume
XRP,10/23/2018,0.45307,0.471596,0.439644,0.462058,0.462058,445238000
XRP,10/24/2018,0.461505,0.46707,0.454497,0.457237,0.457237,295115000
XRP,10/25/2018,0.45578,0.462766,0.452681,0.458052,0.458052,273380000
XRP,10/26/2018,0.456961,0.460288,0.453618,0.459288,0.459288,235514000
XRP,10/27/2018,0.459176,0.460376,0.455284,0.456348,0.456348,211006000
XRP,10/28/2018,0.457169,0.463931,0.455456,0.462406,0.462406,280005000
XRP,10/29/2018,0.461598,0.462128,0.437057,0.441514,0.441514,341648000
XRP,10/30/2018,0.441968,0.448306,0.44088,0.444759,0.444759,245858000
XRP,10/31/2018,0.445268,0.450401,0.43876,0.448382,0.448382,367008000
XRP,11/1/2018,0.44862,0.456303,0.446069,0.455722,0.455722,346501000
XRP,11/2/2018,0.456506,0.461451,0.455729,0.458685,0.458685,401300000
XRP,11/3/2018,0.458899,0.459135,0.454453,0.455667,0.455667,275311000
XRP,11/4/2018,0.455225,0.470722,0.449935,0.462691,0.462691,429629000
XRP,11/5/2018,0.461444,0.497412,0.460769,0.497412,0.497412,556519000
XRP,11/6/2018,0.497102,0.560547,0.497102,0.54908,0.54908,1333160000
XRP,11/7/2018,0.549319,0.549319,0.524965,0.535707,0.535707,631230000
XRP,11/8/2018,0.53664,0.539282,0.491286,0.493508,0.493508,686221000
XRP,11/9/2018,0.492847,0.515509,0.492847,0.500668,0.500668,509865000
XRP,11/10/2018,0.5003,0.511176,0.499791,0.506698,0.506698,328038000
XRP,11/11/2018,0.506895,0.508318,0.49693,0.505913,0.505913,292675000
XRP,11/12/2018,0.507833,0.525536,0.500816,0.517165,0.517165,605042000
XRP,11/13/2018,0.516663,0.525145,0.50552,0.510112,0.510112,521675000
XRP,11/14/2018,0.508372,0.510646,0.430398,0.474372,0.474372,980604000
XRP,11/15/2018,0.472378,0.484565,0.432724,0.481708,0.481708,965997000
XRP,11/16/2018,0.479232,0.485082,0.463771,0.471609,0.471609,593572000
XRP,11/17/2018,0.472323,0.49673,0.466813,0.491654,0.491654,607453000
XRP,11/18/2018,0.493419,0.522133,0.49033,0.510473,0.510473,884280000
XRP,11/19/2018,0.510127,0.510127,0.472305,0.478166,0.478166,1297340000
XRP,11/20/2018,0.480279,0.496516,0.423672,0.434726,0.434726,1538310000
XRP,11/21/2018,0.436492,0.456144,0.41678,0.447651,0.447651,858303000
XRP,11/22/2018,0.447948,0.448206,0.42608,0.42608,0.42608,480044000
XRP,11/23/2018,0.425209,0.428205,0.398046,0.407428,0.407428,774083000
XRP,11/24/2018,0.407844,0.416762,0.367354,0.375336,0.375336,626279000
XRP,11/25/2018,0.374511,0.386333,0.324953,0.374551,0.374551,1296590000
XRP,11/26/2018,0.375553,0.388696,0.342019,0.355451,0.355451,1032000000
XRP,11/27/2018,0.353977,0.367645,0.342991,0.360163,0.360163,600169000
XRP,11/28/2018,0.360313,0.401583,0.360313,0.390557,0.390557,774818000
XRP,11/29/2018,0.391862,0.392465,0.373789,0.379562,0.379562,629900577
XRP,11/30/2018,0.380538,0.381019,0.355205,0.362455,0.362455,512041152
XRP,12/1/2018,0.362557,0.377056,0.357083,0.372906,0.372906,397266566
XRP,12/2/2018,0.372162,0.378392,0.365732,0.367627,0.367627,335732170
XRP,12/3/2018,0.368598,0.368598,0.346975,0.348754,0.348754,392651603
XRP,12/4/2018,0.348534,0.361431,0.342528,0.352231,0.352231,445334425
XRP,12/5/2018,0.352353,0.353309,0.338242,0.338242,0.338242,400526135
XRP,12/6/2018,0.337083,0.342495,0.31036,0.310936,0.310936,517551018
XRP,12/7/2018,0.310837,0.311059,0.291351,0.301997,0.301997,667331347
XRP,12/8/2018,0.30244,0.318185,0.297232,0.307269,0.307269,463529471
XRP,12/9/2018,0.306451,0.320144,0.304666,0.31337,0.31337,430122747
XRP,12/10/2018,0.313485,0.31621,0.3006,0.303766,0.303766,386627711
XRP,12/11/2018,0.3031,0.310343,0.298095,0.301345,0.301345,394872461
XRP,12/12/2018,0.300671,0.31115,0.300671,0.307323,0.307323,370325300
XRP,12/13/2018,0.30766,0.3078,0.298118,0.300026,0.300026,303413883
XRP,12/14/2018,0.299972,0.30015,0.285112,0.28879,0.28879,320266797
XRP,12/15/2018,0.288699,0.291372,0.282523,0.285883,0.285883,277696890
XRP,12/16/2018,0.285911,0.294169,0.28589,0.287929,0.287929,316135928
XRP,12/17/2018,0.288101,0.336501,0.286942,0.328453,0.328453,639336585
XRP,12/18/2018,0.329022,0.350162,0.325291,0.350162,0.350162,753758217
XRP,12/19/2018,0.35506,0.39333,0.348201,0.351956,0.351956,1041279272
XRP,12/20/2018,0.347361,0.388974,0.347056,0.378199,0.378199,1006287680
XRP,12/21/2018,0.376756,0.384089,0.354035,0.35857,0.35857,724747471
XRP,12/22/2018,0.358885,0.362968,0.34987,0.362308,0.362308,487175830
XRP,12/23/2018,0.363045,0.381476,0.361807,0.37127,0.37127,634162707
XRP,12/24/2018,0.372398,0.448477,0.372398,0.406799,0.406799,1688430313
XRP,12/25/2018,0.408439,0.408439,0.369362,0.380872,0.380872,955306080
XRP,12/26/2018,0.379991,0.391334,0.363441,0.378693,0.378693,690588635
XRP,12/27/2018,0.379106,0.379608,0.336282,0.341162,0.341162,575821047
XRP,12/28/2018,0.341807,0.379416,0.339139,0.376852,0.376852,765420103
XRP,12/29/2018,0.378346,0.383937,0.36708,0.367252,0.367252,617892297
XRP,12/30/2018,0.365248,0.371147,0.362264,0.369581,0.369581,486955034
XRP,12/31/2018,0.371051,0.373793,0.350787,0.352706,0.352706,501793515
XRP,1/1/2019,0.352512,0.364771,0.350402,0.364771,0.364771,449347622
XRP,1/2/2019,0.365675,0.378021,0.359574,0.375243,0.375243,543216669
XRP,1/3/2019,0.374505,0.374505,0.357675,0.360224,0.360224,438873803
XRP,1/4/2019,0.359753,0.364642,0.352785,0.356747,0.356747,450633876
XRP,1/5/2019,0.356347,0.361069,0.353987,0.355275,0.355275,452090239
XRP,1/6/2019,0.35475,0.36966,0.352589,0.368395,0.368395,492558794
XRP,1/7/2019,0.368854,0.37791,0.363387,0.364347,0.364347,499028522
XRP,1/8/2019,0.36442,0.370992,0.360734,0.365315,0.365315,499493490
XRP,1/9/2019,0.365886,0.373522,0.364756,0.37089,0.37089,455908708
XRP,1/10/2019,0.371464,0.381949,0.327159,0.332652,0.332652,839535352
XRP,1/11/2019,0.331284,0.337726,0.327914,0.332904,0.332904,501054509
XRP,1/12/2019,0.333004,0.336381,0.328033,0.3288,0.3288,376386863
XRP,1/13/2019,0.328662,0.333596,0.317098,0.317863,0.317863,452358902
XRP,1/14/2019,0.318354,0.337942,0.318354,0.333766,0.333766,545540174
XRP,1/15/2019,0.333912,0.3365,0.324011,0.327179,0.327179,429283720
XRP,1/16/2019,0.326946,0.334796,0.326174,0.329701,0.329701,438731638
XRP,1/17/2019,0.32969,0.330162,0.32574,0.329353,0.329353,433446502
XRP,1/18/2019,0.329196,0.329494,0.321856,0.324277,0.324277,376280714
XRP,1/19/2019,0.325702,0.333749,0.324911,0.331001,0.331001,420070097
XRP,1/20/2019,0.33122,0.332147,0.317609,0.321177,0.321177,407205881
XRP,1/21/2019,0.321179,0.322593,0.317439,0.32079,0.32079,363940431
XRP,1/22/2019,0.321078,0.321078,0.313455,0.319491,0.319491,434125854
XRP,1/23/2019,0.319566,0.320303,0.314923,0.316492,0.316492,375671478
XRP,1/24/2019,0.316416,0.318896,0.314433,0.317598,0.317598,344960253
XRP,1/25/2019,0.317859,0.319069,0.313824,0.317165,0.317165,360076505
XRP,1/26/2019,0.31726,0.319326,0.314235,0.314235,0.314235,346413648
XRP,1/27/2019,0.314854,0.315266,0.308366,0.309439,0.309439,362599965
XRP,1/28/2019,0.30936,0.309878,0.286563,0.294863,0.294863,584796818
XRP,1/29/2019,0.29506,0.296216,0.285888,0.289558,0.289558,454631055
XRP,1/30/2019,0.289425,0.324064,0.287915,0.320461,0.320461,753787392
XRP,1/31/2019,0.320704,0.333835,0.305866,0.310036,0.310036,780304474
XRP,2/1/2019,0.310839,0.311895,0.299399,0.308517,0.308517,564486615
XRP,2/2/2019,0.308326,0.311578,0.305231,0.310912,0.310912,429425320
XRP,2/3/2019,0.310429,0.311238,0.29937,0.302352,0.302352,438357004
XRP,2/4/2019,0.30258,0.305059,0.299364,0.300198,0.300198,418384497
XRP,2/5/2019,0.299763,0.301278,0.29721,0.299239,0.299239,424722760
XRP,2/6/2019,0.29943,0.299491,0.290419,0.290727,0.290727,456205130
XRP,2/7/2019,0.290691,0.294617,0.290445,0.291618,0.291618,368034283
XRP,2/8/2019,0.291668,0.315308,0.290119,0.311683,0.311683,683014535
XRP,2/9/2019,0.311578,0.313414,0.30756,0.311284,0.311284,461638795
XRP,2/10/2019,0.311253,0.31134,0.302092,0.309909,0.309909,495640831
XRP,2/11/2019,0.310034,0.310034,0.302741,0.302741,0.302741,474495062
XRP,2/12/2019,0.302569,0.307477,0.299579,0.30519,0.30519,472806810
XRP,2/13/2019,0.305429,0.311322,0.302188,0.304284,0.304284,494653115
XRP,2/14/2019,0.304017,0.3061,0.301514,0.301909,0.301909,418928960
XRP,2/15/2019,0.302129,0.304614,0.299583,0.301759,0.301759,426310729
XRP,2/16/2019,0.301602,0.303516,0.300731,0.301703,0.301703,379011431
XRP,2/17/2019,0.301571,0.304934,0.299235,0.30337,0.30337,427237164
XRP,2/18/2019,0.303084,0.327739,0.302557,0.321568,0.321568,887187377
XRP,2/19/2019,0.321427,0.343676,0.320942,0.323768,0.323768,1135384190
XRP,2/20/2019,0.323572,0.333607,0.320995,0.33288,0.33288,777173685
XRP,2/21/2019,0.332869,0.332869,0.319201,0.321291,0.321291,634536385
XRP,2/22/2019,0.321449,0.32344,0.318165,0.321904,0.321904,570898964
XRP,2/23/2019,0.321314,0.333893,0.318241,0.33262,0.33262,638747256
XRP,2/24/2019,0.332942,0.341581,0.299331,0.301443,0.301443,1117884486
XRP,2/25/2019,0.300708,0.337855,0.300708,0.32851,0.32851,1060838440
XRP,2/26/2019,0.327779,0.33431,0.316865,0.319477,0.319477,881257178
XRP,2/27/2019,0.319677,0.322419,0.308662,0.313106,0.313106,716326029
XRP,2/28/2019,0.313115,0.317004,0.311435,0.315078,0.315078,734041245
XRP,3/1/2019,0.315066,0.323946,0.31362,0.317312,0.317312,752723591
XRP,3/2/2019,0.316911,0.319301,0.312747,0.315126,0.315126,604560086
XRP,3/3/2019,0.314857,0.3165,0.310925,0.312554,0.312554,548503372
XRP,3/4/2019,0.312021,0.31312,0.302677,0.305133,0.305133,647905632
XRP,3/5/2019,0.305095,0.317879,0.304082,0.316507,0.316507,786832982
XRP,3/6/2019,0.316674,0.320833,0.311987,0.317031,0.317031,750399371
XRP,3/7/2019,0.317192,0.319898,0.314548,0.314766,0.314766,716447226
XRP,3/8/2019,0.315044,0.316385,0.308828,0.310087,0.310087,680461375
XRP,3/9/2019,0.309751,0.317748,0.309367,0.313826,0.313826,763946051
XRP,3/10/2019,0.314266,0.315795,0.311095,0.313107,0.313107,620043949
XRP,3/11/2019,0.313175,0.314576,0.309417,0.311065,0.311065,671951311
XRP,3/12/2019,0.311138,0.311773,0.307536,0.310201,0.310201,581106367
XRP,3/13/2019,0.310611,0.320114,0.30866,0.314098,0.314098,827163024
XRP,3/14/2019,0.31387,0.316362,0.311307,0.312955,0.312955,706966032
XRP,3/15/2019,0.312733,0.316065,0.311575,0.315052,0.315052,636037517
XRP,3/16/2019,0.315066,0.322413,0.314838,0.320468,0.320468,759396360
XRP,3/17/2019,0.320387,0.320739,0.316497,0.317612,0.317612,530234054
XRP,3/18/2019,0.317716,0.320667,0.314653,0.31744,0.31744,692176696
XRP,3/19/2019,0.316756,0.320595,0.315351,0.319281,0.319281,672954616
XRP,3/20/2019,0.319346,0.320777,0.314781,0.31961,0.31961,794566633
XRP,3/21/2019,0.31996,0.32085,0.309338,0.312718,0.312718,824129023
XRP,3/22/2019,0.311342,0.315092,0.310141,0.311541,0.311541,687711343
XRP,3/23/2019,0.311343,0.313666,0.31013,0.312359,0.312359,611853725
XRP,3/24/2019,0.312396,0.312453,0.308168,0.308992,0.308992,649754894
XRP,3/25/2019,0.309446,0.309736,0.301453,0.304055,0.304055,750245385
XRP,3/26/2019,0.303808,0.30506,0.298987,0.30506,0.30506,761000017
XRP,3/27/2019,0.305421,0.312615,0.304067,0.312465,0.312465,781951318
XRP,3/28/2019,0.312383,0.312452,0.307085,0.309246,0.309246,677929379
XRP,3/29/2019,0.309269,0.311644,0.306235,0.307929,0.307929,854583316
XRP,3/30/2019,0.307655,0.326784,0.306873,0.310632,0.310632,929122633
XRP,3/31/2019,0.31073,0.311171,0.30815,0.309229,0.309229,652757652
XRP,4/1/2019,0.309195,0.313777,0.30891,0.312747,0.312747,836123225
XRP,4/2/2019,0.312805,0.35587,0.312001,0.351499,0.351499,2400198268
XRP,4/3/2019,0.351309,0.37127,0.333735,0.342234,0.342234,2544122431
XRP,4/4/2019,0.342286,0.348977,0.32907,0.332513,0.332513,1599115419
XRP,4/5/2019,0.332685,0.374064,0.33263,0.361803,0.361803,2359353481
XRP,4/6/2019,0.361837,0.363441,0.351168,0.354405,0.354405,1440643534
XRP,4/7/2019,0.354406,0.365387,0.351689,0.359856,0.359856,1398086395
XRP,4/8/2019,0.361143,0.367036,0.351588,0.358234,0.358234,1513421926
XRP,4/9/2019,0.358307,0.358307,0.348536,0.349462,0.349462,1076688924
XRP,4/10/2019,0.349425,0.359778,0.348709,0.354792,0.354792,1213341089
XRP,4/11/2019,0.354828,0.354851,0.326826,0.330984,0.330984,1641951210
XRP,4/12/2019,0.330664,0.330868,0.321167,0.326346,0.326346,1076074031
XRP,4/13/2019,0.326386,0.334444,0.323714,0.326031,0.326031,976688780
XRP,4/14/2019,0.32616,0.329421,0.324244,0.328809,0.328809,746765729
XRP,4/15/2019,0.328841,0.331551,0.31809,0.320913,0.320913,934107164
XRP,4/16/2019,0.320998,0.327308,0.319261,0.327218,0.327218,799796781
XRP,4/17/2019,0.327157,0.340327,0.322388,0.335453,0.335453,1137811633
XRP,4/18/2019,0.335476,0.345289,0.335335,0.337065,0.337065,1092731769
XRP,4/19/2019,0.337062,0.337147,0.329577,0.331902,0.331902,1025167554
XRP,4/20/2019,0.331871,0.333213,0.324969,0.328476,0.328476,931570799
XRP,4/21/2019,0.328678,0.329627,0.318746,0.322449,0.322449,1005803846
XRP,4/22/2019,0.322277,0.32935,0.320237,0.323934,0.323934,1131094080
XRP,4/23/2019,0.323844,0.328396,0.320919,0.321222,0.321222,1077333990
XRP,4/24/2019,0.321114,0.321282,0.296982,0.302318,0.302318,1517791002
XRP,4/25/2019,0.302224,0.306162,0.287667,0.289384,0.289384,1191205196
XRP,4/26/2019,0.289838,0.29902,0.287485,0.298502,0.298502,1226933036
XRP,4/27/2019,0.298541,0.300304,0.295307,0.296741,0.296741,785963315
XRP,4/28/2019,0.296865,0.300466,0.295339,0.297426,0.297426,721572911
XRP,4/29/2019,0.297422,0.299848,0.291652,0.294289,0.294289,890911784
XRP,4/30/2019,0.29432,0.311631,0.293542,0.309476,0.309476,1229331267
XRP,5/1/2019,0.30949,0.311585,0.302282,0.304696,0.304696,914654614
XRP,5/2/2019,0.304735,0.305553,0.302567,0.303239,0.303239,890538619
XRP,5/3/2019,0.303232,0.313298,0.301475,0.308222,0.308222,1221399046
XRP,5/4/2019,0.308173,0.315657,0.300752,0.304552,0.304552,1162919063
XRP,5/5/2019,0.304628,0.305519,0.299611,0.302342,0.302342,805245812
XRP,5/6/2019,0.302275,0.305754,0.296443,0.302389,0.302389,1048970512
XRP,5/7/2019,0.302092,0.306428,0.299478,0.299684,0.299684,1082385112
XRP,5/8/2019,0.299022,0.3015,0.297536,0.300721,0.300721,927526280
XRP,5/9/2019,0.300582,0.302173,0.294397,0.296509,0.296509,857521678
XRP,5/10/2019,0.296523,0.302207,0.294114,0.300387,0.300387,1057594529
XRP,5/11/2019,0.300312,0.336324,0.300172,0.324543,0.324543,2226303541
XRP,5/12/2019,0.324265,0.327684,0.307292,0.310074,0.310074,2000224167
XRP,5/13/2019,0.310118,0.330486,0.308434,0.325475,0.325475,1973949373
XRP,5/14/2019,0.325111,0.417289,0.323816,0.409062,0.409062,5834207845
XRP,5/15/2019,0.408673,0.460802,0.407264,0.456005,0.456005,4535603094
XRP,5/16/2019,0.455692,0.474619,0.401363,0.419707,0.419707,4730708975
XRP,5/17/2019,0.419676,0.423509,0.366435,0.386193,0.386193,3644156225
XRP,5/18/2019,0.388622,0.391527,0.368175,0.372736,0.372736,1866646601
XRP,5/19/2019,0.372647,0.423387,0.370944,0.4177,0.4177,2803922255
XRP,5/20/2019,0.417456,0.417456,0.384647,0.398003,0.398003,2258366889
XRP,5/21/2019,0.398209,0.403105,0.389302,0.397603,0.397603,1811582122
XRP,5/22/2019,0.397493,0.407428,0.373879,0.376637,0.376637,2028827460
XRP,5/23/2019,0.376736,0.383126,0.366805,0.381204,0.381204,1595345471
XRP,5/24/2019,0.381313,0.392683,0.374502,0.384541,0.384541,1872678192
XRP,5/25/2019,0.384804,0.3936,0.383478,0.38704,0.38704,1363572843
XRP,5/26/2019,0.387129,0.409859,0.379447,0.408413,0.408413,1848938650
XRP,5/27/2019,0.408397,0.440374,0.407021,0.434168,0.434168,2736949591
XRP,5/28/2019,0.433781,0.453887,0.421021,0.446549,0.446549,3193961851
XRP,5/29/2019,0.446747,0.453277,0.424314,0.443713,0.443713,2538438749
XRP,5/30/2019,0.443786,0.469458,0.413677,0.422395,0.422395,3527827315
XRP,5/31/2019,0.422332,0.440177,0.412928,0.438574,0.438574,2225730799
XRP,6/1/2019,0.438711,0.440843,0.424181,0.430583,0.430583,1740720642
XRP,6/2/2019,0.430953,0.445865,0.429799,0.444785,0.444785,1595105832
XRP,6/3/2019,0.444674,0.459579,0.424949,0.425764,0.425764,2544969218
XRP,6/4/2019,0.425415,0.425415,0.391093,0.400667,0.400667,2537240038
XRP,6/5/2019,0.400272,0.407157,0.392688,0.402732,0.402732,1768216479
XRP,6/6/2019,0.402333,0.420554,0.394918,0.41954,0.41954,2014934546
XRP,6/7/2019,0.419548,0.430532,0.416001,0.42313,0.42313,1659632775
XRP,6/8/2019,0.423261,0.425115,0.407667,0.412411,0.412411,1244578044
XRP,6/9/2019,0.412689,0.413613,0.379967,0.388266,0.388266,1575002838
XRP,6/10/2019,0.388186,0.404672,0.383885,0.400427,0.400427,1477656039
XRP,6/11/2019,0.400674,0.402053,0.387196,0.394261,0.394261,1186383476
XRP,6/12/2019,0.394351,0.403183,0.390625,0.40176,0.40176,1221700743
XRP,6/13/2019,0.401696,0.407459,0.399352,0.400887,0.400887,1209093571
XRP,6/14/2019,0.400839,0.407512,0.393815,0.405921,0.405921,1262403987
XRP,6/15/2019,0.405759,0.412854,0.403475,0.410419,0.410419,1344741903
XRP,6/16/2019,0.410535,0.438876,0.408303,0.427516,0.427516,1981370152
XRP,6/17/2019,0.427161,0.459385,0.427092,0.44808,0.44808,1979014573
XRP,6/18/2019,0.447815,0.454499,0.423634,0.428761,0.428761,1832910177
XRP,6/19/2019,0.428757,0.438121,0.426449,0.436817,0.436817,1150637870
XRP,6/20/2019,0.436565,0.436714,0.423504,0.429823,0.429823,1296288449
XRP,6/21/2019,0.429813,0.446312,0.429535,0.443188,0.443188,1546835769
XRP,6/22/2019,0.443629,0.505467,0.442571,0.474764,0.474764,3641363867
XRP,6/23/2019,0.474858,0.488133,0.465424,0.468291,0.468291,2114801632
XRP,6/24/2019,0.468564,0.472181,0.452162,0.470088,0.470088,1641873591
XRP,6/25/2019,0.470534,0.473553,0.458875,0.468229,0.468229,1958460938
XRP,6/26/2019,0.468444,0.49431,0.460844,0.467451,0.467451,3581004665
XRP,6/27/2019,0.467701,0.470648,0.395387,0.408754,0.408754,3038678719
XRP,6/28/2019,0.409027,0.427994,0.402158,0.427315,0.427315,1974643651
XRP,6/29/2019,0.427877,0.429711,0.405958,0.429378,0.429378,1775096156
XRP,6/30/2019,0.42918,0.42918,0.396411,0.396411,0.396411,1570726856
XRP,7/1/2019,0.3959,0.417618,0.389673,0.406862,0.406862,1783852226
XRP,7/2/2019,0.406414,0.409737,0.384477,0.400204,0.400204,1676193189
XRP,7/3/2019,0.400178,0.409239,0.396724,0.408532,0.408532,1436716899
XRP,7/4/2019,0.408316,0.408655,0.387974,0.388719,0.388719,1385563454
XRP,7/5/2019,0.388729,0.388729,0.375611,0.378964,0.378964,1286860595
XRP,7/6/2019,0.379139,0.408374,0.378463,0.389055,0.389055,1521409875
XRP,7/7/2019,0.389503,0.398887,0.387624,0.397047,0.397047,1210813690
XRP,7/8/2019,0.397261,0.40269,0.392328,0.401533,0.401533,1253488309
XRP,7/9/2019,0.401645,0.406549,0.391286,0.394168,0.394168,1413299253
XRP,7/10/2019,0.394857,0.39792,0.352078,0.363775,0.363775,2300685763
XRP,7/11/2019,0.363446,0.363634,0.322926,0.330335,0.330335,2056220396
XRP,7/12/2019,0.330343,0.349789,0.323298,0.344118,0.344118,1641965115
XRP,7/13/2019,0.344704,0.345083,0.325289,0.332179,0.332179,1076509239
XRP,7/14/2019,0.332685,0.334864,0.305326,0.306426,0.306426,1365358144
XRP,7/15/2019,0.306575,0.321783,0.298669,0.31531,0.31531,1638295919
XRP,7/16/2019,0.315186,0.320242,0.291294,0.296726,0.296726,1527503243
XRP,7/17/2019,0.296762,0.322181,0.29455,0.310613,0.310613,2478342585
XRP,7/18/2019,0.310748,0.326506,0.306624,0.323176,0.323176,1460358426
XRP,7/19/2019,0.322964,0.324509,0.314147,0.320605,0.320605,1181194676
XRP,7/20/2019,0.32049,0.340477,0.320079,0.333209,0.333209,1288327249
XRP,7/21/2019,0.333682,0.33587,0.323308,0.331309,0.331309,1045044900
XRP,7/22/2019,0.331368,0.33167,0.318133,0.322106,0.322106,1079720970
XRP,7/23/2019,0.322267,0.322349,0.307652,0.309926,0.309926,1015322888
XRP,7/24/2019,0.309885,0.316471,0.305276,0.315947,0.315947,1222619064
XRP,7/25/2019,0.315859,0.321363,0.313881,0.31481,0.31481,1086214216
XRP,7/26/2019,0.31474,0.324508,0.30972,0.32353,0.32353,1039753781
XRP,7/27/2019,0.323512,0.326285,0.307301,0.310528,0.310528,1163969614
XRP,7/28/2019,0.310631,0.312774,0.30411,0.312288,0.312288,846655034
XRP,7/29/2019,0.311996,0.313812,0.30802,0.310658,0.310658,807093679
XRP,7/30/2019,0.31109,0.320407,0.307865,0.31847,0.31847,928714010
XRP,7/31/2019,0.317887,0.322465,0.317244,0.320909,0.320909,996700948
XRP,8/1/2019,0.320734,0.320851,0.313134,0.317906,0.317906,882867288
XRP,8/2/2019,0.317809,0.318876,0.310844,0.312394,0.312394,816728848
XRP,8/3/2019,0.312506,0.319651,0.311696,0.316757,0.316757,789419360
XRP,8/4/2019,0.316862,0.322925,0.312325,0.319842,0.319842,926896287
XRP,8/5/2019,0.319723,0.331414,0.31941,0.323564,0.323564,1203381139
XRP,8/6/2019,0.324018,0.324946,0.308895,0.311326,0.311326,1069603911
XRP,8/7/2019,0.311492,0.315573,0.30872,0.311969,0.311969,967534123
XRP,8/8/2019,0.311785,0.312618,0.305112,0.307661,0.307661,907305889
XRP,8/9/2019,0.307567,0.308218,0.293271,0.297343,0.297343,1021136188
XRP,8/10/2019,0.297245,0.304747,0.293443,0.298721,0.298721,1077459339
XRP,8/11/2019,0.298566,0.306181,0.296911,0.301915,0.301915,838671654
XRP,8/12/2019,0.302169,0.303528,0.298506,0.300322,0.300322,762308356
XRP,8/13/2019,0.300661,0.301178,0.293562,0.296639,0.296639,853175560
XRP,8/14/2019,0.296719,0.29722,0.25239,0.263343,0.263343,1794754610
XRP,8/15/2019,0.263707,0.268241,0.256112,0.264882,0.264882,1342788578
XRP,8/16/2019,0.265075,0.265452,0.256977,0.261971,0.261971,1133224404
XRP,8/17/2019,0.261885,0.268046,0.259252,0.265721,0.265721,1004931822
XRP,8/18/2019,0.265714,0.288718,0.263579,0.282646,0.282646,1216547019
XRP,8/19/2019,0.28229,0.289091,0.278425,0.283328,0.283328,1241578947
XRP,8/20/2019,0.283159,0.283241,0.273442,0.275806,0.275806,1056822925
XRP,8/21/2019,0.275765,0.275765,0.260688,0.266261,0.266261,1164536124
XRP,8/22/2019,0.265802,0.273342,0.261967,0.270944,0.270944,1065712731
XRP,8/23/2019,0.270575,0.277568,0.26856,0.276545,0.276545,999419343
XRP,8/24/2019,0.276543,0.276543,0.267527,0.272553,0.272553,934380519
XRP,8/25/2019,0.272612,0.274924,0.267954,0.270088,0.270088,964693737
XRP,8/26/2019,0.269946,0.277432,0.268575,0.270788,0.270788,1332395984
XRP,8/27/2019,0.270899,0.271042,0.266216,0.269618,0.269618,1028940804
XRP,8/28/2019,0.269583,0.270293,0.252948,0.25745,0.25745,1275267910
XRP,8/29/2019,0.257461,0.261091,0.249951,0.257045,0.257045,1279995807
XRP,8/30/2019,0.256951,0.257325,0.252734,0.256218,0.256218,997071647
XRP,8/31/2019,0.256195,0.260507,0.255454,0.259204,0.259204,845142390
XRP,9/1/2019,0.259171,0.259659,0.254306,0.258054,0.258054,825579908
XRP,9/2/2019,0.258064,0.262465,0.254383,0.26082,0.26082,1044772829
XRP,9/3/2019,0.260838,0.265279,0.258163,0.263139,0.263139,1162545093
XRP,9/4/2019,0.263185,0.263185,0.258212,0.259905,0.259905,1068332805
XRP,9/5/2019,0.259912,0.260707,0.25496,0.256346,0.256346,1050490375
XRP,9/6/2019,0.256269,0.259332,0.250805,0.25234,0.25234,1063044201
XRP,9/7/2019,0.252411,0.262488,0.251273,0.260687,0.260687,962765309
XRP,9/8/2019,0.260777,0.264973,0.25927,0.263084,0.263084,1043077809
XRP,9/9/2019,0.263247,0.263694,0.257643,0.259562,0.259562,1157441363
XRP,9/10/2019,0.25969,0.263649,0.256105,0.258671,0.258671,975503111
XRP,9/11/2019,0.258692,0.259832,0.253401,0.255956,0.255956,992565704
XRP,9/12/2019,0.255973,0.257015,0.252555,0.254811,0.254811,974717877
XRP,9/13/2019,0.254795,0.256326,0.253137,0.255551,0.255551,869481607
XRP,9/14/2019,0.255485,0.264492,0.254848,0.261167,0.261167,1005057194
XRP,9/15/2019,0.26117,0.264858,0.259714,0.261628,0.261628,859761210
XRP,9/16/2019,0.261574,0.263923,0.259181,0.260952,0.260952,878264190
XRP,9/17/2019,0.260862,0.294556,0.260308,0.285013,0.285013,1981364786
XRP,9/18/2019,0.284163,0.322034,0.283921,0.313776,0.313776,2548478917
XRP,9/19/2019,0.31374,0.313814,0.287051,0.302441,0.302441,2314376584
XRP,9/20/2019,0.302455,0.302455,0.288729,0.29447,0.29447,1558069366
XRP,9/21/2019,0.294456,0.297573,0.287775,0.289443,0.289443,1266771269
XRP,9/22/2019,0.28946,0.289673,0.274316,0.278931,0.278931,1242282758
XRP,9/23/2019,0.278602,0.286114,0.268575,0.268675,0.268675,1484938724
XRP,9/24/2019,0.268686,0.272868,0.227052,0.235226,0.235226,2114210733
XRP,9/25/2019,0.235483,0.248962,0.234906,0.246441,0.246441,1800796894
XRP,9/26/2019,0.246448,0.250457,0.234037,0.243784,0.243784,1387714462
XRP,9/27/2019,0.243712,0.246306,0.236745,0.244021,0.244021,1277746422
XRP,9/28/2019,0.244023,0.245047,0.240754,0.242571,0.242571,978211509
XRP,9/29/2019,0.242592,0.243348,0.237544,0.241388,0.241388,931369885
XRP,9/30/2019,0.241383,0.260146,0.23832,0.255933,0.255933,1662002377
XRP,10/1/2019,0.256213,0.260526,0.247843,0.249565,0.249565,1319433697
XRP,10/2/2019,0.249618,0.254884,0.246791,0.253539,0.253539,1093145013
